ym,lawd_cd,sgg_nm,housing_type,deal_type,n_deals,n_cancelled,n_jeonse,n_wolse,n_new,n_renew,median_amount_manwon,median_price_per_pyeong,avg_area_m2,avg_build_year
2021-08,41593,화성시 효행구,연립다세대,전월세,30,0,10,20,18,1,1500.0,99.0,37.67,2006.0
2021-08,41595,화성시 병점구,아파트,매매,187,11,0,0,0,0,46000.0,1865.0,81.39,2005.0
2021-08,41595,화성시 병점구,아파트,전월세,402,0,278,124,190,111,19950.0,930.0,77.42,2007.0
2021-08,41595,화성시 병점구,연립다세대,매매,34,4,0,0,0,0,10900.0,633.0,51.84,2003.0
2021-08,41595,화성시 병점구,연립다세대,전월세,108,0,75,33,47,21,8000.0,1207.0,28.16,2013.0
2021-08,41597,화성시 동탄구,아파트,매매,550,29,0,0,0,0,74800.0,3133.0,80.27,2014.0
2021-08,41597,화성시 동탄구,아파트,전월세,1713,0,631,1082,515,518,10000.0,557.0,65.18,2016.0
2021-08,41597,화성시 동탄구,연립다세대,매매,6,0,0,0,0,0,61200.0,2170.0,81.33,2015.0
2021-08,41597,화성시 동탄구,연립다세대,전월세,17,0,13,4,9,3,54000.0,2100.0,77.79,2016.0
2021-08,41610,광주시,아파트,매매,323,15,0,0,0,0,43000.0,1634.0,85.15,2008.0
2021-08,41610,광주시,아파트,전월세,603,0,309,294,280,83,17500.0,735.0,65.0,2013.0
2021-08,41610,광주시,연립다세대,매매,463,23,0,0,0,0,18800.0,1039.0,63.98,2012.0
2021-08,41610,광주시,연립다세대,전월세,364,0,267,97,259,32,14417.0,778.0,61.31,2012.0
2021-08,41630,양주시,아파트,매매,261,10,0,0,0,0,29800.0,1236.0,77.02,2005.0
2021-08,41630,양주시,아파트,전월세,582,0,305,277,223,87,10500.0,541.0,58.94,2009.0
2021-08,41630,양주시,연립다세대,매매,68,3,0,0,0,0,9250.0,691.0,50.56,2008.0
2021-08,41630,양주시,연립다세대,전월세,40,0,17,23,24,1,2000.0,124.0,49.04,2007.0
2021-08,41650,포천시,아파트,매매,96,4,0,0,0,0,15000.0,731.0,66.27,2003.0
2021-08,41650,포천시,아파트,전월세,93,0,56,37,48,11,7500.0,455.0,62.32,2003.0
2021-08,41650,포천시,연립다세대,매매,74,3,0,0,0,0,8400.0,502.0,61.03,2003.0
2021-08,41650,포천시,연립다세대,전월세,105,0,37,68,64,0,1000.0,96.0,52.04,2008.0
2021-08,41670,여주시,아파트,매매,201,21,0,0,0,0,14500.0,739.0,63.48,2002.0
2021-08,41670,여주시,아파트,전월세,127,0,85,42,85,15,9000.0,542.0,65.72,2003.0
2021-08,41670,여주시,연립다세대,매매,57,3,0,0,0,0,12000.0,792.0,43.91,2012.0
2021-08,41670,여주시,연립다세대,전월세,24,0,12,12,17,1,2500.0,175.0,54.16,2011.0
2021-08,41800,연천군,아파트,매매,23,0,0,0,0,0,10350.0,580.0,67.53,2001.0
2021-08,41800,연천군,아파트,전월세,63,0,28,35,17,29,9160.0,387.0,69.48,2015.0
2021-08,41800,연천군,연립다세대,매매,20,0,0,0,0,0,5450.0,308.0,57.56,1999.0
2021-08,41800,연천군,연립다세대,전월세,12,0,8,4,3,0,10800.0,713.0,50.86,2008.0
2021-08,41820,가평군,아파트,매매,29,1,0,0,0,0,25000.0,942.0,81.03,2007.0
2021-08,41820,가평군,아파트,전월세,27,0,19,8,19,2,15000.0,779.0,70.31,2010.0
2021-08,41820,가평군,연립다세대,매매,34,0,0,0,0,0,9000.0,515.0,72.21,2002.0
2021-08,41820,가평군,연립다세대,전월세,34,0,17,17,17,8,4000.0,271.0,61.15,2013.0
2021-08,41830,양평군,아파트,매매,40,2,0,0,0,0,29875.0,1171.0,80.47,2008.0
2021-08,41830,양평군,아파트,전월세,55,0,40,15,36,9,21000.0,895.0,80.05,2008.0
2021-08,41830,양평군,연립다세대,매매,47,1,0,0,0,0,16000.0,803.0,65.36,2009.0
2021-08,41830,양평군,연립다세대,전월세,42,0,22,20,26,4,5500.0,342.0,55.92,2010.0
2021-09,11110,종로구,아파트,매매,33,2,0,0,0,0,35800.0,4343.0,53.3,2010.0
2021-09,11110,종로구,아파트,전월세,163,0,60,103,92,37,16315.0,1335.0,60.92,2007.0
2021-09,11110,종로구,연립다세대,매매,39,6,0,0,0,0,37000.0,2245.0,64.4,2002.0
2021-09,11110,종로구,연립다세대,전월세,113,0,72,41,76,18,18900.0,1111.0,55.18,1998.0
2021-09,11140,중구,아파트,매매,34,3,0,0,0,0,99250.0,4739.0,67.46,2004.0
2021-09,11140,중구,아파트,전월세,254,0,96,158,120,45,17750.0,1128.0,62.92,2007.0
2021-09,11140,중구,연립다세대,매매,31,0,0,0,0,0,25500.0,2814.0,38.96,2009.0
2021-09,11140,중구,연립다세대,전월세,100,0,70,30,55,7,21500.0,1929.0,35.05,2011.0
2021-09,11170,용산구,아파트,매매,51,3,0,0,0,0,180000.0,6613.0,110.04,2001.0
2021-09,11170,용산구,아파트,전월세,399,0,218,181,181,135,44100.0,1758.0,87.21,2000.0
2021-09,11170,용산구,연립다세대,매매,97,3,0,0,0,0,49500.0,3610.0,47.56,2006.0
2021-09,11170,용산구,연립다세대,전월세,303,0,217,86,183,58,18000.0,1545.0,42.76,2007.0
2021-09,11200,성동구,아파트,매매,102,1,0,0,0,0,139750.0,6191.0,76.16,2004.0
2021-09,11200,성동구,아파트,전월세,712,0,416,296,315,189,44050.0,1926.0,70.43,2005.0
2021-09,11200,성동구,연립다세대,매매,22,0,0,0,0,0,33750.0,3082.0,43.15,2008.0
2021-09,11200,성동구,연립다세대,전월세,143,0,100,43,89,14,15000.0,1270.0,41.91,2004.0
2021-09,11215,광진구,아파트,매매,52,3,0,0,0,0,139000.0,5618.0,78.35,2000.0
2021-09,11215,광진구,아파트,전월세,272,0,170,102,159,70,50000.0,2381.0,75.14,2002.0
2021-09,11215,광진구,연립다세대,매매,152,10,0,0,0,0,32250.0,2657.0,44.25,2009.0
2021-09,11215,광진구,연립다세대,전월세,572,0,388,184,313,101,20000.0,1814.0,37.69,2012.0
2021-09,11230,동대문구,아파트,매매,100,2,0,0,0,0,91750.0,4368.0,67.91,2007.0
2021-09,11230,동대문구,아파트,전월세,547,0,269,278,272,129,25000.0,1163.0,59.35,2008.0
2021-09,11230,동대문구,연립다세대,매매,60,2,0,0,0,0,31000.0,2339.0,46.65,2008.0
2021-09,11230,동대문구,연립다세대,전월세,213,0,142,71,130,26,17000.0,1662.0,34.59,2012.0
2021-09,11260,중랑구,아파트,매매,103,6,0,0,0,0,67000.0,3339.0,67.73,2000.0
2021-09,11260,중랑구,아파트,전월세,367,0,236,131,212,64,29400.0,1561.0,63.13,2003.0
2021-09,11260,중랑구,연립다세대,매매,157,12,0,0,0,0,26000.0,2121.0,42.94,2009.0
2021-09,11260,중랑구,연립다세대,전월세,392,0,296,96,220,72,18900.0,1730.0,37.61,2012.0
2021-09,11290,성북구,아파트,매매,151,5,0,0,0,0,94000.0,4046.0,77.46,2005.0
2021-09,11290,성북구,아파트,전월세,698,0,385,313,312,187,30450.0,1389.0,63.91,2008.0
2021-09,11290,성북구,연립다세대,매매,143,7,0,0,0,0,30500.0,2087.0,49.99,2005.0
2021-09,11290,성북구,연립다세대,전월세,316,0,232,84,189,45,18000.0,1282.0,43.26,2009.0
2021-09,11305,강북구,아파트,매매,47,1,0,0,0,0,76250.0,2970.0,83.32,2003.0
2021-09,11305,강북구,아파트,전월세,260,0,143,117,117,58,19450.0,1037.0,60.6,2007.0
2021-09,11305,강북구,연립다세대,매매,264,8,0,0,0,0,19000.0,1779.0,43.7,2004.0
2021-09,11305,강북구,연립다세대,전월세,314,0,237,77,157,30,13000.0,901.0,45.4,2004.0
2021-09,11320,도봉구,아파트,매매,83,1,0,0,0,0,59900.0,3096.0,65.29,1997.0
2021-09,11320,도봉구,아파트,전월세,418,0,278,140,206,125,20000.0,1221.0,62.44,1994.0
2021-09,11320,도봉구,연립다세대,매매,155,11,0,0,0,0,19500.0,1593.0,42.6,2005.0
2021-09,11320,도봉구,연립다세대,전월세,210,0,142,68,111,27,12000.0,917.0,44.88,2004.0
2021-09,11350,노원구,아파트,매매,212,12,0,0,0,0,71000.0,4011.0,63.06,1994.0
2021-09,11350,노원구,아파트,전월세,1413,0,862,551,677,384,18900.0,1197.0,56.72,1994.0
2021-09,11350,노원구,연립다세대,매매,55,3,0,0,0,0,25000.0,1654.0,46.66,2000.0
2021-09,11350,노원구,연립다세대,전월세,135,0,78,57,75,10,10000.0,878.0,43.32,2004.0
2021-09,11380,은평구,아파트,매매,107,6,0,0,0,0,81000.0,3955.0,69.73,2009.0
2021-09,11380,은평구,아파트,전월세,773,0,373,400,410,135,12891.0,924.0,59.09,2013.0
2021-09,11380,은평구,연립다세대,매매,455,14,0,0,0,0,26000.0,1947.0,46.35,2007.0
2021-09,11380,은평구,연립다세대,전월세,665,0,474,191,378,110,17000.0,1164.0,44.08,2007.0
2021-09,11410,서대문구,아파트,매매,123,1,0,0,0,0,95000.0,4669.0,76.66,2005.0
2021-09,11410,서대문구,아파트,전월세,565,0,278,287,325,111,30000.0,1352.0,63.52,2008.0
2021-09,11410,서대문구,연립다세대,매매,113,1,0,0,0,0,24700.0,1626.0,49.95,2001.0
2021-09,11410,서대문구,연립다세대,전월세,266,0,155,111,182,41,14000.0,987.0,47.83,2005.0
2021-09,11440,마포구,아파트,매매,111,2,0,0,0,0,139500.0,6140.0,75.34,2007.0
2021-09,11440,마포구,아파트,전월세,813,0,431,382,358,213,33600.0,1738.0,65.19,2006.0
2021-09,11440,마포구,연립다세대,매매,203,12,0,0,0,0,32000.0,2933.0,42.68,2008.0
2021-09,11440,마포구,연립다세대,전월세,563,0,364,199,365,110,18000.0,1512.0,38.74,2007.0
2021-09,11470,양천구,아파트,매매,118,5,0,0,0,0,87000.0,4274.0,77.22,2003.0
2021-09,11470,양천구,아파트,전월세,930,0,517,413,433,239,30000.0,1545.0,65.49,1999.0
2021-09,11470,양천구,연립다세대,매매,223,13,0,0,0,0,23800.0,1796.0,41.97,2005.0
2021-09,11470,양천구,연립다세대,전월세,541,0,401,140,315,85,17850.0,1323.0,39.45,2008.0
2021-09,11500,강서구,아파트,매매,147,6,0,0,0,0,81800.0,3951.0,69.05,2003.0
2021-09,11500,강서구,아파트,전월세,972,0,620,352,437,248,30000.0,1753.0,62.08,2004.0
2021-09,11500,강서구,연립다세대,매매,406,31,0,0,0,0,23500.0,1900.0,41.98,2008.0
2021-09,11500,강서구,연립다세대,전월세,954,0,766,188,489,178,17950.0,1411.0,38.64,2010.0
2021-09,11530,구로구,아파트,매매,154,4,0,0,0,0,72000.0,3332.0,66.74,2000.0
2021-09,11530,구로구,아파트,전월세,875,0,480,395,576,123,14248.0,714.0,66.11,2007.0
2021-09,11530,구로구,연립다세대,매매,330,15,0,0,0,0,28350.0,2093.0,44.09,2014.0
2021-09,11530,구로구,연립다세대,전월세,381,0,256,125,218,42,15000.0,1050.0,43.01,2006.0
2021-09,11545,금천구,아파트,매매,71,0,0,0,0,0,70000.0,3056.0,73.41,2004.0
2021-09,11545,금천구,아파트,전월세,225,0,143,82,120,34,22000.0,1348.0,61.18,2004.0
2021-09,11545,금천구,연립다세대,매매,198,5,0,0,0,0,21775.0,2085.0,39.4,2010.0
2021-09,11545,금천구,연립다세대,전월세,236,0,176,60,123,25,17000.0,1433.0,37.82,2010.0
2021-09,11560,영등포구,아파트,매매,141,7,0,0,0,0,91000.0,4679.0,63.33,2005.0
2021-09,11560,영등포구,아파트,전월세,747,0,461,286,362,165,36500.0,1752.0,70.0,2001.0
2021-09,11560,영등포구,연립다세대,매매,83,2,0,0,0,0,28150.0,3222.0,33.24,2014.0
2021-09,11560,영등포구,연립다세대,전월세,264,0,210,54,141,35,24100.0,2643.0,33.35,2014.0
2021-09,11590,동작구,아파트,매매,101,6,0,0,0,0,125000.0,4962.0,83.37,2001.0
2021-09,11590,동작구,아파트,전월세,566,0,330,236,256,147,46000.0,2011.0,72.12,2003.0
2021-09,11590,동작구,연립다세대,매매,133,6,0,0,0,0,31000.0,2347.0,49.95,2005.0
2021-09,11590,동작구,연립다세대,전월세,346,0,218,128,207,56,19500.0,1283.0,45.55,2006.0
2021-09,11620,관악구,아파트,매매,106,3,0,0,0,0,81500.0,3850.0,67.74,2004.0
2021-09,11620,관악구,아파트,전월세,504,0,295,209,213,119,25000.0,1399.0,60.54,2004.0
2021-09,11620,관악구,연립다세대,매매,215,13,0,0,0,0,26700.0,1813.0,45.12,2003.0
2021-09,11620,관악구,연립다세대,전월세,458,0,289,169,261,61,16943.0,1268.0,41.38,2006.0
2021-09,11650,서초구,아파트,매매,124,10,0,0,0,0,223000.0,7556.0,92.64,2004.0
2021-09,11650,서초구,아파트,전월세,894,0,495,399,501,268,66000.0,2617.0,88.97,2004.0
2021-09,11650,서초구,연립다세대,매매,132,17,0,0,0,0,45000.0,4099.0,49.9,2009.0
2021-09,11650,서초구,연립다세대,전월세,480,0,277,203,274,124,25000.0,1845.0,42.0,2009.0
2021-09,11680,강남구,아파트,매매,142,6,0,0,0,0,210000.0,8460.0,84.81,2002.0
2021-09,11680,강남구,아파트,전월세,1471,0,823,648,748,424,60000.0,2726.0,82.35,2000.0
2021-09,11680,강남구,연립다세대,매매,93,13,0,0,0,0,39550.0,3935.0,42.28,2009.0
2021-09,11680,강남구,연립다세대,전월세,481,0,254,227,225,59,18900.0,1667.0,41.08,2007.0
2021-09,11710,송파구,아파트,매매,160,10,0,0,0,0,170000.0,7264.0,81.53,2001.0
2021-09,11710,송파구,아파트,전월세,1370,0,813,557,682,418,50000.0,2185.0,77.41,2001.0
2021-09,11710,송파구,연립다세대,매매,218,7,0,0,0,0,32000.0,3063.0,40.88,2009.0
2021-09,11710,송파구,연립다세대,전월세,1196,0,634,562,648,240,16000.0,1274.0,41.24,2008.0
2021-09,11740,강동구,아파트,매매,117,6,0,0,0,0,110000.0,5223.0,69.69,2007.0
2021-09,11740,강동구,아파트,전월세,1019,0,631,388,435,311,36000.0,1750.0,65.11,2008.0
2021-09,11740,강동구,연립다세대,매매,245,4,0,0,0,0,31400.0,2830.0,40.59,2013.0
2021-09,11740,강동구,연립다세대,전월세,491,0,302,189,248,113,18900.0,1554.0,38.97,2011.0
2021-09,41111,수원시 장안구,아파트,매매,193,4,0,0,0,0,49000.0,2276.0,69.4,2006.0
2021-09,41111,수원시 장안구,아파트,전월세,354,0,251,103,226,79,25000.0,1214.0,69.43,2004.0
2021-09,41111,수원시 장안구,연립다세대,매매,140,6,0,0,0,0,12750.0,880.0,47.63,1999.0
2021-09,41111,수원시 장안구,연립다세대,전월세,147,0,90,57,94,9,7500.0,641.0,41.11,2002.0
2021-09,41113,수원시 권선구,아파트,매매,239,16,0,0,0,0,53700.0,2339.0,74.34,2004.0
2021-09,41113,수원시 권선구,아파트,전월세,602,0,345,257,306,139,20000.0,950.0,69.14,2008.0
2021-09,41113,수원시 권선구,연립다세대,매매,171,6,0,0,0,0,16200.0,1032.0,52.84,2005.0
2021-09,41113,수원시 권선구,연립다세대,전월세,193,0,128,65,120,12,9000.0,759.0,42.16,2008.0
2021-09,41115,수원시 팔달구,아파트,매매,68,2,0,0,0,0,58250.0,2306.0,68.04,2003.0
2021-09,41115,수원시 팔달구,아파트,전월세,242,0,141,101,139,41,16250.0,1064.0,60.91,2003.0
2021-09,41115,수원시 팔달구,연립다세대,매매,50,3,0,0,0,0,15000.0,1031.0,48.38,2005.0
2021-09,41115,수원시 팔달구,연립다세대,전월세,142,0,86,56,70,15,9500.0,867.0,35.69,2010.0
2021-09,41117,수원시 영통구,아파트,매매,331,21,0,0,0,0,65000.0,3117.0,76.79,2004.0
2021-09,41117,수원시 영통구,아파트,전월세,898,0,623,275,448,239,27509.0,1335.0,71.72,2003.0
2021-09,41117,수원시 영통구,연립다세대,매매,22,0,0,0,0,0,35600.0,2576.0,71.11,2005.0
2021-09,41117,수원시 영통구,연립다세대,전월세,41,0,18,23,19,5,12000.0,778.0,56.99,2010.0
2021-09,41131,성남시 수정구,아파트,매매,40,3,0,0,0,0,93500.0,4441.0,75.85,2011.0
2021-09,41131,성남시 수정구,아파트,전월세,391,0,137,254,125,115,10863.0,979.0,54.34,2015.0
2021-09,41131,성남시 수정구,연립다세대,매매,51,1,0,0,0,0,25000.0,1658.0,49.15,1998.0
2021-09,41131,성남시 수정구,연립다세대,전월세,108,0,82,26,63,18,14850.0,1022.0,52.17,1999.0
2021-09,41133,성남시 중원구,아파트,매매,44,3,0,0,0,0,61250.0,3422.0,63.21,2000.0
2021-09,41133,성남시 중원구,아파트,전월세,207,0,138,69,109,41,21000.0,1189.0,61.69,2000.0
2021-09,41133,성남시 중원구,연립다세대,매매,68,7,0,0,0,0,23750.0,1711.0,48.04,1997.0
2021-09,41133,성남시 중원구,연립다세대,전월세,178,0,132,46,115,29,13000.0,1032.0,46.11,1997.0
2021-09,41135,성남시 분당구,아파트,매매,205,2,0,0,0,0,138500.0,5072.0,94.73,1998.0
2021-09,41135,성남시 분당구,아파트,전월세,1407,0,934,473,749,321,45000.0,2010.0,81.39,2000.0
2021-09,41135,성남시 분당구,연립다세대,매매,18,1,0,0,0,0,72900.0,3407.0,95.85,2004.0
2021-09,41135,성남시 분당구,연립다세대,전월세,94,0,76,18,52,22,39000.0,1830.0,81.64,2000.0
2021-09,41150,의정부시,아파트,매매,374,20,0,0,0,0,37600.0,1836.0,68.2,2004.0
2021-09,41150,의정부시,아파트,전월세,884,0,482,402,416,187,13842.0,780.0,62.07,2006.0
2021-09,41150,의정부시,연립다세대,매매,143,9,0,0,0,0,14500.0,1013.0,47.49,2003.0
2021-09,41150,의정부시,연립다세대,전월세,193,0,123,70,117,9,9450.0,612.0,48.84,2003.0
2021-09,41171,안양시 만안구,아파트,매매,108,4,0,0,0,0,60950.0,2665.0,74.86,2004.0
2021-09,41171,안양시 만안구,아파트,전월세,301,0,227,74,165,64,30450.0,1543.0,68.28,2003.0
2021-09,41171,안양시 만안구,연립다세대,매매,150,17,0,0,0,0,21000.0,1424.0,46.46,2002.0
2021-09,41171,안양시 만안구,연립다세대,전월세,156,0,116,40,90,5,11000.0,953.0,42.88,2002.0
2021-09,41173,안양시 동안구,아파트,매매,147,11,0,0,0,0,68500.0,3630.0,70.77,2000.0
2021-09,41173,안양시 동안구,아파트,전월세,771,0,565,206,387,219,30000.0,1560.0,64.96,1999.0
2021-09,41173,안양시 동안구,연립다세대,매매,40,0,0,0,0,0,32500.0,2629.0,38.19,2001.0
2021-09,41173,안양시 동안구,연립다세대,전월세,123,0,84,39,59,25,14000.0,1103.0,44.04,1999.0
2021-09,41192,부천시 원미구,아파트,매매,202,13,0,0,0,0,53000.0,2617.0,69.17,2000.0
2021-09,41192,부천시 원미구,아파트,전월세,508,0,365,143,293,152,24000.0,1347.0,64.64,1999.0
2021-09,41192,부천시 원미구,연립다세대,매매,205,10,0,0,0,0,18000.0,1240.0,47.3,2005.0
2021-09,41192,부천시 원미구,연립다세대,전월세,241,0,148,93,205,14,12000.0,831.0,43.01,2005.0
2021-09,41194,부천시 소사구,아파트,매매,122,8,0,0,0,0,42725.0,2182.0,66.82,2002.0
2021-09,41194,부천시 소사구,아파트,전월세,269,0,181,88,197,53,21000.0,1141.0,64.73,2002.0
2021-09,41194,부천시 소사구,연립다세대,매매,133,3,0,0,0,0,17000.0,1225.0,46.92,2004.0
2021-09,41194,부천시 소사구,연립다세대,전월세,152,0,111,41,112,16,11500.0,838.0,47.44,2003.0
2021-09,41196,부천시 오정구,아파트,매매,60,6,0,0,0,0,24700.0,1653.0,52.41,1993.0
2021-09,41196,부천시 오정구,아파트,전월세,151,0,91,60,122,17,10000.0,715.0,54.15,1995.0
2021-09,41196,부천시 오정구,연립다세대,매매,220,11,0,0,0,0,13000.0,1044.0,42.54,1998.0
2021-09,41196,부천시 오정구,연립다세대,전월세,242,0,161,81,218,13,7500.0,684.0,43.19,1998.0
2021-09,41210,광명시,아파트,매매,137,3,0,0,0,0,84200.0,4132.0,70.45,2001.0
2021-09,41210,광명시,아파트,전월세,579,0,379,200,282,192,25000.0,1405.0,63.46,1999.0
2021-09,41210,광명시,연립다세대,매매,79,5,0,0,0,0,32800.0,2071.0,50.82,2001.0
2021-09,41210,광명시,연립다세대,전월세,126,0,94,32,83,14,13000.0,953.0,49.72,1997.0
2021-09,41220,평택시,아파트,매매,839,46,0,0,0,0,24500.0,1169.0,70.56,2005.0
2021-09,41220,평택시,아파트,전월세,1778,0,827,951,1021,378,14000.0,613.0,66.05,2011.0
2021-09,41220,평택시,연립다세대,매매,140,6,0,0,0,0,8500.0,543.0,55.91,1999.0
2021-09,41220,평택시,연립다세대,전월세,195,0,91,104,128,4,1700.0,102.0,44.0,2008.0
2021-09,41250,동두천시,아파트,매매,39,1,0,0,0,0,18000.0,945.0,67.87,2000.0
2021-09,41250,동두천시,아파트,전월세,193,0,115,78,92,17,11000.0,512.0,57.46,2007.0
2021-09,41250,동두천시,연립다세대,매매,56,1,0,0,0,0,6600.0,403.0,53.25,2000.0
2021-09,41250,동두천시,연립다세대,전월세,48,0,22,26,27,1,2000.0,168.0,45.47,2005.0
2021-09,41271,안산시 상록구,아파트,매매,148,3,0,0,0,0,38950.0,1822.0,70.42,1997.0
2021-09,41271,안산시 상록구,아파트,전월세,287,0,212,75,158,57,18000.0,981.0,65.91,1996.0
2021-09,41271,안산시 상록구,연립다세대,매매,305,28,0,0,0,0,15000.0,756.0,61.33,2006.0
2021-09,41271,안산시 상록구,연립다세대,전월세,425,0,247,178,266,25,6300.0,552.0,47.52,2007.0
2021-09,41273,안산시 단원구,아파트,매매,209,4,0,0,0,0,44000.0,2056.0,68.79,2001.0
2021-09,41273,안산시 단원구,아파트,전월세,502,0,332,170,284,91,18000.0,1030.0,61.88,2005.0
2021-09,41273,안산시 단원구,연립다세대,매매,71,0,0,0,0,0,16000.0,861.0,59.91,2005.0
2021-09,41273,안산시 단원구,연립다세대,전월세,170,0,80,90,103,2,3700.0,328.0,45.28,2003.0
2021-09,41281,고양시 덕양구,아파트,매매,285,17,0,0,0,0,50900.0,2554.0,72.26,2000.0
2021-09,41281,고양시 덕양구,아파트,전월세,1402,0,475,927,367,623,12300.0,679.0,60.0,2010.0
2021-09,41281,고양시 덕양구,연립다세대,매매,118,9,0,0,0,0,15600.0,1098.0,50.96,2003.0
2021-09,41281,고양시 덕양구,연립다세대,전월세,187,0,123,64,119,15,7800.0,565.0,47.05,2002.0
2021-09,41285,고양시 일산동구,아파트,매매,184,5,0,0,0,0,58150.0,2339.0,86.81,2000.0
2021-09,41285,고양시 일산동구,아파트,전월세,546,0,343,203,200,155,24675.0,1195.0,75.72,2001.0
2021-09,41285,고양시 일산동구,연립다세대,매매,48,4,0,0,0,0,24750.0,1499.0,65.66,2013.0
2021-09,41285,고양시 일산동구,연립다세대,전월세,89,0,70,19,48,10,24600.0,1328.0,69.69,2008.0
2021-09,41287,고양시 일산서구,아파트,매매,343,23,0,0,0,0,50000.0,2096.0,82.51,1999.0
2021-09,41287,고양시 일산서구,아파트,전월세,775,0,590,185,377,202,26250.0,1168.0,81.29,1999.0
2021-09,41287,고양시 일산서구,연립다세대,매매,24,1,0,0,0,0,22700.0,1417.0,67.41,2007.0
2021-09,41287,고양시 일산서구,연립다세대,전월세,53,0,40,13,29,12,16000.0,863.0,63.43,2007.0
